user_id,full_name,pan,aadhaar,date_of_birth,city,state,monthly_income,occupation,signup_timestamp,kyc_status,risk_segment,kyc_status_original,pan_missing_flag,aadhaar_missing_flag,dob_missing_flag,income_missing_flag,signup_missing_flag,kyc_rejected_flag,kyc_pending_flag,high_risk_segment_flag
USR18418,VRISHTI CHAUDRY,QRINM1863X,179723824180,08-Jan-1987,KOLKATA,WEST BENGAL,56033,STUDENT,04/12/2025,VERIFIED,HIGH,VERIFIED,False,False,False,False,False,False,False,True
USR73856,DAMINI ATWAL,0WYDK8338N,390411249547,07-May-1980,CHENNAI,TAMIL NADU,36.1k,UNEMPLOYED,2025/06/10,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR34047,NIRJA GOYAL,EDJFV6786Z,354284252681,37854888,MADRAS,TAMIL NADU,51334,FREELANCER,21/04/2025,APPROVED,HIGH,APPROVED,False,False,False,False,False,False,False,True
USR11358,RIA SAMPATH,CBDMJ0910P,760403432642,2003/10/11,LUDHIANA,PUNJAB,103450,BUSINESS OWNER,,VERIFIED,LOW,VERIFIED,False,False,False,False,True,False,False,False
USR64107,GAURI VORA,YBWWC3453,870429928177,30/06/1970,POONA,MAHARASHTRA,12867,SALARIED,23/01/2025 02:49 AM,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR35594,INDIRA RAMACHANDRAN,EGAVG3762P,,1962-04-28 08:43:20,CHENNAI,TAMIL NADU,19286,FARMER,19/08/2024,APPROVED,MEDIUM,APPROVED,False,True,False,False,False,False,False,False
USR30418,AKSHAY SAMPATH,WNKPD6528H,131902883486,23/01/1965,LKO,UTTAR PRADESH,17322,UNEMPLOYED,15/09/2024 08:50 PM,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR54584,CHAMELI DUBEY,CZJQV 2137 R,424702742867,994588344,MUMBAI,MAHARASHTRA,22185,SELF EMPLOYED,2024/09/01,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR48110,BRINDA MANDA,RYYOT8872F,282630996872,03-17-1964,AMRITSAR,PUNJAB,21983,BUSINESS OWNER,,VERIFIED,HIGH,VERIFIED,False,False,False,False,True,False,False,True
USR95700,DEEPA BHALLA,RTWID-8017-S,474803829105,09-12-1991,AMRITSAR,PUNJAB,33200,BUSINESS OWNER,06/08/2025 08:22 AM,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR78337,PRANIT OZA,NZBEB2190H,618150795338,02-Dec-1988,LUCKNOW,UTTAR PRADESH,22457,GIG WORKER,24/07/2024,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR55461,UNNATIKEER,FQVDC8747O,373868774560,11-25-2001,JALANDHAR,PUNJAB,28.6k,BUSINESS OWNER,10-Jul-2025,REJECTED,LOW,REJECTED,False,False,False,False,False,True,False,False
USR99445,KRISHA SESHADRI,HFMYY3894Z,769553266511,17-Sep-2001,NEW DELHI,DELHI,48549,BUSINESS OWNER,2024/01/19,APPROVED,MEDIUM,KYC_DONE,False,False,False,False,False,False,False,False
USR26939,SAMUELMITTER,KIWOV8722C,633005029504,1998/12/04,AMRITSAR,PUNJAB,24.1k,RETIRED,06/02/2026,APPROVED,HIGH,KYC_DONE,False,False,False,False,False,False,False,True
USR65086,SHIVANSH PRASAD,MRRMZ0743S,0984809036,1962-03-10 20:30:53,LUDHIANA,PUNJAB,"INR 20,739",FREELANCER,2024-07-06 03:48:49,REJECTED,LOW,REJECTED,False,False,False,False,False,True,False,False
USR51330,MANYA BALI,SKOUH9200Y,019951099623,10-30-1972,PUNE,MAHARASHTRA,"INR 30,214",STUDENT,1762292944,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR34172,FARAS WARRIOR,ZWOCQ9001I,054598187074,10/05/2001 03:54 PM,MUMBAY,MAHARASHTRA,"Rs. 14,529",SELF EMPLOYED,2025/09/16,APPROVED,MEDIUM,KYC_DONE,False,False,False,False,False,False,False,False
USR35378,ISHITA MANE,LZRJS8644Y,,1981-01-26 18:18:29,JALANDAR,PUNJAB,,RETIRED,2025/01/01,APPROVED,MEDIUM,KYC_DONE,False,True,False,True,False,False,False,False
USR28471,UMANG KUMER,LBEYE6919S,2199,1991-02-13 05:37:51,JAIPUR,RAJASTHAN,"Rs. 13,774",FREELANCER,11-11-2025,APPROVED,MEDIUM,DONE,False,False,False,False,False,False,False,False
65406,BHAVINI SOLANKI,JVEIG3097A,088850972945,11/08/1960,JAIPUR,RAJASTHAN,20271,UNEMPLOYED,,UNKNOWN,LOW,UNDER REVIEW,False,False,False,False,True,False,False,False
USR16212,SANYA SAWHNEY,TBUDL4683R,204949751167,23-Jul-2001,KOLKATA,WEST BENGAL,"₹13,924",FREELANCER,2024-09-22 17:09:54,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR60904,SUHANI OZA,WYWQI1618A,519863482284,1996-03-21 15:32:20,LDH,PUNJAB,-64722,SELF EMPLOYED,2026/03/31,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR68308,SIM0N RAMANATHAN,LQESD-0778-U,755842264622,17/10/2005,DELHI,DELHI,22653,GIG WORKER,15/02/2025,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR73563,UNNATI KALA,MFVPE2019P,5455534227,19-Jun-1969,MUMBAI,MAHARASHTRA,24.1k,FREELANCER,,IN_PROGRESS,LOW,IN_PROGRESS,False,False,False,False,True,False,True,False
USR70255,EKANI DUA,ACUZI3478D,,157879628,CHENNAI,TAMIL NADU,"₹25,961",FREELANCER,19-Mar-2025,VERIFIED,MEDIUM,VERIFIED,False,True,False,False,False,False,False,False
USR66657,SHIVANSH GODA,TDJCU7352U,760680175158,10-Apr-1972,JAIPUR,RAJASTHAN,"INR 27,055",STUDENT,26/09/2024 03:09 AM,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR50077,FIYAZ SUNDER,SGQUO5647,236728535785,1962-05-11 03:54:34,MADRAS,TAMIL NADU,15682,FARMER,2024-11-28 18:59:06,PENDING,LOW,PENDING,False,False,False,False,False,False,True,False
USR81075,ISHANI NAIDU,LOLHX7170K,257104790985,17/02/2004,LUCKNOW,UTTAR PRADESH,40563,UNEMPLOYED,22/12/2024 11:51 PM,VERIFIED,HIGH,VERIFIED,False,False,False,False,False,False,False,True
USR93584,NEEL DEO,AFBMT0794B,,08-21-1992,MUMBAI,MAHARASHTRA,"Rs. 46,356",RETIRED,1723220888,VERIFIED,LOW,VERIFIED,False,True,False,False,False,False,False,False
USR88185,VINAYA DORA,KIYZN 4444 E,195238355149,12-13-1982,MUMBAI,MAHARASHTRA,"INR 18,104",FARMER,02-Jul-2024,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR79161,LIAM GOYAL,LYIMT9308V,816006457893,07-Dec-2001,LUCKNOW,UTTAR PRADESH,9335,STUDENT,02-21-2026,IN_PROGRESS,UNKNOWN,IN_PROGRESS,False,False,False,False,False,False,True,False
USR50757,BARKHA PARMER,UNJBD0770C,180664357027,11/11/1967,CHENNAI,TAMIL NADU,21395,SELF EMPLOYED,23/01/2025,PENDING,LOW,PENDING,False,False,False,False,False,False,True,False
USR10799,INDIRA CHEEMA,GCEYH8996T,014014541696,2004/08/04,LUCKNOW,UTTAR PRADESH,27782,UNEMPLOYED,28/12/2025,PENDING,MEDIUM,PENDING,False,False,False,False,False,False,True,False
USR88938,JAGAT KAPOOR,RCVDY9085U,691463251198,03-Feb-1994,CHENNAI,TAMIL NADU,"Rs. 50,341",FREELANCER,1754257479,APPROVED,MEDIUM,APPROVED,False,False,False,False,False,False,False,False
USR22437,SAMARTH SARAF,KLAWR-0922-Q,046248566958,1978-01-24 06:46:13,AMRITSAR,PUNJAB,-12976,FARMER,06-Jan-2024,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR18684,LIPIKA BALASUBRAMANIAN,UADKZ7560A,,28/07/1966,LDH,PUNJAB,16244,BUSINESS OWNER,2026-02-11 02:43:34,IN_PROGRESS,LOW,IN_PROGRESS,False,True,False,False,False,False,True,False
USR54714,YOCHANA NAGY,OOSCD5853V,8210690985312,01-Mar-1993,CHENNAI,TAMIL NADU,"INR 27,270",UNEMPLOYED,12-16-2024,APPROVED,MEDIUM,APPROVED,False,False,False,False,False,False,False,False
USR46227,VYANJANA DEWAN,FLWTU6763C,181421437210,19-Feb-1982,JALANDAR,PUNJAB,29239,FREELANCER,27/12/2024 08:02 PM,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR92736,KRISH GANESH,BCYTK-0743-V,7313993347443,04-01-2006,PUNE,MAHARASHTRA,"INR 19,462",GIG WORKER,,VERIFIED,LOW,VERIFIED,False,False,False,False,True,False,False,False
68243,FARHAN SARMA,QDGQV8153T,8282630682,1963/11/14,CALCUTTA,WEST BENGAL,15953,FARMER,2025-12-01 02:10:39,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR54662,KALPIT JOHAL,WSIZM8377T,2280465136145,1104931901,CHENNAI,TAMIL NADU,69040,GIG WORKER,,VERIFIED,LOW,VERIFIED,False,False,False,False,True,False,False,False
USR49692,PRANAV AHUJA,KNWTL7986M,366181592977,1988/03/31,LKO,UTTAR PRADESH,"₹78,295",FARMER,2025/01/07,APPROVED,HIGH,DONE,False,False,False,False,False,False,False,True
78411,REHAAN SINGHAL,LVAXX6013A,652002839194,1965-12-26 23:34:29,JALANDAR,PUNJAB,40100,SALARIED,02-Oct-2025,VERIFIED,HIGH,VERIFIED,False,False,False,False,False,False,False,True
USR45168,DAVID SACHDEVA,JKJJV1240S,041915466352,1979-01-11 12:53:09,LKO,UTTAR PRADESH,9179,UNEMPLOYED,03/04/2024,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR57891,TIMOTHY DOCTOR,DLBXF6631F,078337974416,1966-10-02 09:25:38,LUCKNOW,UTTAR PRADESH,22369,SELF EMPLOYED,11-05-2025,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR33040,GAYATHRI JANI,OVLVS3825H,586685302431,1041546565,NEW DELHI,DELHI,"₹21,830",STUDENT,1731793316,APPROVED,MEDIUM,DONE,False,False,False,False,False,False,False,False
USR45432,YAUVANI KRISHNA,JSLID1691H,027372290104,,POONA,MAHARASHTRA,44208,FREELANCER,2026/02/14,UNKNOWN,LOW,UNDER REVIEW,False,False,True,False,False,False,False,False
USR88242,WARINDER KEER,GRFUD 3392 U,0308,06-05-1975,KOLKATA,WEST BENGAL,33405,RETIRED,2024/11/10,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR24490,CHANDRAN RAJAGOPAL,WEERX9254V,741184421122,06-17-1990,JALANDHAR,PUNJAB,28953,FREELANCER,2025-11-14 01:38:15,APPROVED,MEDIUM,KYC_DONE,False,False,False,False,False,False,False,False
USR71493,ETA SHUKLA,ZXNDJ8595B,026817430613,2001/05/10,PUNE,MAHARASHTRA,14758,FARMER,09-Jun-2025,REJECTED,LOW,REJECTED,False,False,False,False,False,True,False,False
USR74942,ANAMIKA BORA,CVTXW4518J,495888415507,1980-05-24 06:20:19,HYD,TELANGANA,,RETIRED,2025/04/05,VERIFIED,LOW,VERIFIED,False,False,False,True,False,False,False,False
USR52453,TANVEER BORA,SRYFE1748M,637410869152,,KOLKATA,WEST BENGAL,"₹15,729",RETIRED,01-10-2026,APPROVED,MEDIUM,DONE,False,False,True,False,False,False,False,False
USR72124,TRIYA WALIA,NRPMD1578I,009852293674,18-Jun-1995,CHENNAI,TAMIL NADU,12432,RETIRED,,VERIFIED,LOW,VERIFIED,False,False,False,False,True,False,False,False
USR72857,ONVEER SEM,,155702075883,1985-12-15 03:05:25,JPR,RAJASTHAN,,SELF EMPLOYED,1760647598,VERIFIED,LOW,VERIFIED,True,False,False,True,False,False,False,False
USR83080,IKSHITA MUTTI,LYYKM1219X,549748588973,10-16-1979,PUNE,MAHARASHTRA,"Rs. 27,793",BUSINESS OWNER,19/03/2026 01:20 AM,UNKNOWN,HIGH,UNDER REVIEW,False,False,False,False,False,False,False,True
USR89093,SACHI SODHI,FYONQ3813N,964284453783,26/05/1965 08:35 PM,DELHI,DELHI,-14044,GIG WORKER,1757945605,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR22374,UPMA SAGAR,GZRLA3913O,,06-Sep-1974,KOLKATA,WEST BENGAL,30445,UNEMPLOYED,2026/02/17,APPROVED,LOW,APPROVED,False,True,False,False,False,False,False,False
USR91124,OM BEN,UYATS4644A,112455842064,575569305,MUMBAI,MAHARASHTRA,15833,UNEMPLOYED,1714625501,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR42842,LEE1A KURUVI11A,PRDCZ7762D,475312848076,14/01/1978 07:17 PM,HYD,TELANGANA,"Rs. 10,223",BUSINESS OWNER,17/03/2025,APPROVED,MEDIUM,DONE,False,False,False,False,False,False,False,False
USR22097,DALAJA BANDI,VXXOS1151R,291836654326,29/09/1987,JAIPUR,RAJASTHAN,14666,FREELANCER,,APPROVED,LOW,APPROVED,False,False,False,False,True,False,False,False
USR25182,ABEER PALL,YMQPS7536H,931542295863,07-15-1983,LDH,PUNJAB,33673,GIG WORKER,2024/08/29,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR98141,RADHA DAVE,SOXBR1835P,3963434823,,AMRITSAR,PUNJAB,11066,SELF EMPLOYED,11-10-2025,UNKNOWN,LOW,UNDER REVIEW,False,False,True,False,False,False,False,False
USR93763,KABIR K0RPA1,RYKUP5784S,,06-01-1998,DELHI,DELHI,31397,BUSINESS OWNER,1736584737,PENDING,LOW,P,False,True,False,False,False,False,True,False
USR63140,FALAN DAVE,MVX0X7597Z,581894169335,,DELHI,DELHI,14699,GIG WORKER,01-20-2025,VERIFIED,LOW,V,False,False,True,False,False,False,False,False
USR11515,UPMA NATT,MNBIT1454Q,,,JALANDHAR,PUNJAB,"Rs. 21,697",FARMER,20-Jul-2024,PENDING,MEDIUM,P,False,True,True,False,False,False,True,False
USR19143,ETHAN GODA,CTEFH7021F,329813751784,06/10/2005,MUMBAI,MAHARASHTRA,"INR 23,362",FREELANCER,20-Mar-2024,APPROVED,HIGH,KYC_DONE,False,False,False,False,False,False,False,True
USR95415,CHAITANYA THAKER,ZDEGY9506Y,731983539399,1969-11-24 19:18:32,AMRITSAR,PUNJAB,"INR 13,837",GIG WORKER,2024/08/25,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR18202,ABHIRAM RAJA,RAE1D7695D,838979935730,13/09/1975,JAIPUR,RAJASTHAN,30.6k,GIG WORKER,2025/08/23,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR80606,LABAN CHAUDHURI,TFSEU6471W,4371101468,04-06-1992,JAIPUR,RAJASTHAN,"₹38,286",UNEMPLOYED,04-Jul-2025,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR48202,LAKSH BAJAJ,QXDZA9341Q,6358,03-19-1996,LDH,PUNJAB,25264,BUSINESS OWNER,1749687022,APPROVED,MEDIUM,DONE,False,False,False,False,False,False,False,False
USR60098,OMISHA KRISHNAMURTHY,VARAJ4082L,972154375029,1990/10/01,JALANDAR,PUNJAB,"INR 35,404",UNEMPLOYED,2024/11/26,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR87240,JYOTI SUR,IEUYM4669L,780696694702,05/10/1968,DELHI,DELHI,"Rs. 89,763",FARMER,18/03/2025 10:56 AM,VERIFIED,HIGH,V,False,False,False,False,False,False,False,True
USR17634,XITI RAMAN,XKEOA9409N,9759,26-May-1962,DELHI,DELHI,14075,FARMER,,REJECTED,MEDIUM,REJECTED,False,False,False,False,True,True,False,False
USR94422,UMANG SARIN,ZKEYY4429E,802333206072,05/09/2002 04:54 PM,KOLKATA,WEST BENGAL,8533,RETIRED,12/10/2024,VERIFIED,MEDIUM,V,False,False,False,False,False,False,False,False
USR42355,LAKSH THAMAN,ICHKB2482R,554086927386,21/07/1990,HYD,TELANGANA,Not Available,UNEMPLOYED,,APPROVED,LOW,KYC_DONE,False,False,False,False,True,False,False,False
USR48236,SAUMYA VALA,HCNXC9103B,243601081793,187823410,BENGALURU,KARNATAKA,Not Available,RETIRED,10/05/2025,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR14548,JAIRAJ MORE,TAGAL 2883 H,447553656723,20-Oct-2003,LUCKNOW,UTTAR PRADESH,26619,BUSINESS OWNER,,APPROVED,MEDIUM,APPROVED,False,False,False,False,True,False,False,False
USR95526,PETERKALA,JFELW9526F,493046443534,05-10-1983,HYD,TELANGANA,27217,STUDENT,2026-01-21 08:19:12,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR71074,THE0D0RE SARAN,AGESH3576U,8260,1978/05/01,HYDERABAD,TELANGANA,"Rs. 14,256",RETIRED,1709669571,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR25977,NAVEEN IYENGAR,LGJDZ5392O,527153280398,09-09-1969,POONA,MAHARASHTRA,"Rs. 13,050",UNEMPLOYED,1717216113,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR67136,RAGHAV KAUL,ZLKXI 6466 T,574909604432,,CALCUTTA,WEST BENGAL,16.7k,BUSINESS OWNER,2024/11/28,APPROVED,LOW,DONE,False,False,True,False,False,False,False,False
USR62629,NATHANIELHANS,NZWAV 5535 W,849982619358,06-Sep-1962,MUMBAY,MAHARASHTRA,34561,SALARIED,2026/01/23,IN_PROGRESS,LOW,IN_PROGRESS,False,False,False,False,False,False,True,False
USR34004,JANUJA SURESH,SBMKK9240L,566113415633,26/02/1978,BLR,KARNATAKA,34370,STUDENT,2024/09/15,APPROVED,MEDIUM,APPROVED,False,False,False,False,False,False,False,False
USR40439,HEMAL SRINIVASAN,WXYUJ0432R,4268,04/08/2000,HYDERABAD,TELANGANA,Not Available,GIG WORKER,02-23-2026,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR31030,XITI RAY,QSJNR1376Z,659807156517,18/04/1981,JALANDHAR,PUNJAB,"₹24,426",BUSINESS OWNER,08-28-2025,VERIFIED,MEDIUM,VERIFIED,False,False,False,False,False,False,False,False
USR79295,WAHAB CHAR,WASTI6010Z,3406,115339758,KOLKATA,WEST BENGAL,"INR 64,023",FREELANCER,2024-08-29 13:40:21,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR80825,MANTHAN KARAN,BPSUE 1888 N,144232941518,,BOMBAY,MAHARASHTRA,"₹13,454",GIG WORKER,2024/09/26,REJECTED,MEDIUM,REJECTED,False,False,True,False,False,True,False,False
USR48112,NANDINI NAIK,EYWIV6137N,,1982-08-15 15:19:40,PUNE,MAHARASHTRA,"INR 12,815",RETIRED,12-Sep-2024,REJECTED,LOW,R,False,True,False,False,False,True,False,False
USR85258,RAAGINI NARAIN,UHNNE4441C,166004939279,26-Dec-1976,POONA,MAHARASHTRA,"₹55,145",RETIRED,19/02/2025 10:29 AM,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR86570,YAHVI RAI,HVSEK9568Z,145298156962,-243045600,KOLKATA,WEST BENGAL,37623,GIG WORKER,,REJECTED,LOW,R,False,False,False,False,True,True,False,False
USR88567,NAKSH AHLUWALIA,OSBRG1438,3341968699003,,PUNE,MAHARASHTRA,"₹30,641",FARMER,2026/01/08,APPROVED,MEDIUM,KYC_DONE,False,False,True,False,False,False,False,False
USR93778,UTKARSH TIWARI,QITKS-8807-X,5012,1974/10/24,LKO,UTTAR PRADESH,"INR 16,027",BUSINESS OWNER,26-Dec-2025,VERIFIED,MEDIUM,V,False,False,False,False,False,False,False,False
USR52141,YASHODA TANDON,FZZBY9534F,956357197881,1997/10/20,CHENNAI,TAMIL NADU,10864,STUDENT,2024-02-01 13:05:08,APPROVED,LOW,APPROVED,False,False,False,False,False,False,False,False
USR50106,JANAKI MANI,EALPW1624U,347579308688,05-21-1977,BENGALURU,KARNATAKA,47551,STUDENT,07/07/2024,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR32614,JAGVI BAHL,ZAQHB7231J,4879339895839,02-07-2005,CHENNAI,TAMIL NADU,92859,STUDENT,19/11/2024 05:30 AM,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR29799,AMRITA DE,LSORU2616M,0644,09-23-1987,HYDERABAD,TELANGANA,Not Available,FARMER,21/03/2024,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR66250,OJAS DALAL,BDGEG6184N,114184410362,09/11/1974 11:34 AM,CHENNAI,TAMIL NADU,"Rs. 62,819",SALARIED,05-27-2025,APPROVED,MEDIUM,KYC_DONE,False,False,False,False,False,False,False,False
USR62412,AAYUSH SARNA,RUCYJ0962,,03-13-1985,JPR,RAJASTHAN,36.6k,STUDENT,19/02/2026,PENDING,LOW,P,False,True,False,False,False,False,True,False
USR16767,AACHAL RAMAN,WITWZ1703,236205904972,1988/06/14,JALANDHAR,PUNJAB,"INR 18,733",STUDENT,,APPROVED,LOW,KYC_DONE,False,False,False,False,True,False,False,False
USR26792,NILIMA BATH,RGIKN4424V,713311584019,13-Jan-1995,MUMBAI,MAHARASHTRA,"INR 28,000",FARMER,2024-07-02 02:24:43,VERIFIED,UNKNOWN,V,False,False,False,False,False,False,False,False
USR14026,UNNATI GANESH,ETZEO7285L,577194837053,1994-01-22 23:26:31,HYDERABAD,TELANGANA,,STUDENT,,VERIFIED,LOW,VERIFIED,False,False,False,True,True,False,False,False
USR92126,REYANSH ACHARYA,SXRKL3895D,4281,990393053,DELHI,DELHI,"₹18,355",FREELANCER,2025/01/03,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR35397,JATIN KRISH,ENRZY0076Q,706797674251,1972/07/26,LDH,PUNJAB,19430,GIG WORKER,14-Mar-2024,UNKNOWN,HIGH,UNDER REVIEW,False,False,False,False,False,False,False,True
USR69454,LEENA KRISH,XECMY 2176 L,392757829345,06-27-1965,LKO,UTTAR PRADESH,"Rs. 25,607",STUDENT,2025-07-21 05:48:56,APPROVED,HIGH,DONE,False,False,False,False,False,False,False,True
USR22207,ALKA PALAN,RENQK1028K,389799102428,27/09/1997 11:33 AM,LUCKNOW,UTTAR PRADESH,35735,SALARIED,,APPROVED,LOW,KYC_DONE,False,False,False,False,True,False,False,False
USR28865,JHALAK MURTHY,EHTEX0098B,,2006/08/28,LUCKNOW,UTTAR PRADESH,"₹28,146",BUSINESS OWNER,10-08-2024,VERIFIED,LOW,VERIFIED,False,True,False,False,False,False,False,False
USR77100,MANTHANBHANDARI,ERZQH5817Y,1295954859349,,CALCUTTA,WEST BENGAL,38121,RETIRED,2024/08/25,APPROVED,LOW,DONE,False,False,True,False,False,False,False,False
USR29077,GAURI VALA,JFTSW4818T,069203394194,25-Oct-1976,BANGALORE,KARNATAKA,"Rs. 51,354",FREELANCER,08/01/2024 08:29 PM,APPROVED,MEDIUM,KYC_DONE,False,False,False,False,False,False,False,False
USR38988,URVASHI DORA,OESTA4426,8478184681,01-05-1997,BENGALURU,KARNATAKA,"₹39,420",SALARIED,06-25-2025,APPROVED,LOW,DONE,False,False,False,False,False,False,False,False
USR98262,THEODORE NATT,AVXLW4719L,1576,12/01/1976,AMRITSAR,PUNJAB,15675,STUDENT,20-Nov-2024,APPROVED,LOW,KYC_DONE,False,False,False,False,False,False,False,False
USR39124,KALPIT ZACHARIA,,1350086691966,1981-03-15 22:13:37,LUCKNOW,UTTAR PRADESH,"₹15,143",BUSINESS OWNER,05/11/2025 08:46 PM,APPROVED,LOW,APPROVED,True,False,False,False,False,False,False,False
USR20836,JACKSON MOHAN,VLGZC2362P,703652258765,19/04/1970,CHENNAI,TAMIL NADU,"₹73,787",BUSINESS OWNER,2024/02/07,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR74124,BALJIWAN REDDY,JPVYL0923N,,27-May-2005,JALANDHAR,PUNJAB,-28069,UNEMPLOYED,23/04/2025 07:18 PM,APPROVED,LOW,KYC_DONE,False,True,False,False,False,False,False,False
USR21300,DIYA SENGUPTA,RREAD0435X,237871834529,12-08-1964,PUNE,MAHARASHTRA,,RETIRED,2024-04-28 16:30:24,VERIFIED,LOW,VERIFIED,False,False,False,True,False,False,False,False
USR98633,YOCHANA BEN,WMGIK9253U,3034,06/04/2005,BENGALURU,KARNATAKA,13093,SALARIED,06/12/2025 01:25 AM,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR72741,EKTA RAJ,BCZPG8687D,,09/02/1963,LDH,PUNJAB,12811,FREELANCER,26/10/2024 09:22 AM,VERIFIED,MEDIUM,VERIFIED,False,True,False,False,False,False,False,False
USR21789,KRISHNA DEY,QTKJV4136A,330562083529,,LUDHIANA,PUNJAB,,GIG WORKER,,REJECTED,MEDIUM,REJECTED,False,False,True,True,True,True,False,False
USR98241,JYOTI CHAUHAN,JGQII1343G,,,LUDHIANA,PUNJAB,37121,STUDENT,2024-03-09 00:34:49,VERIFIED,MEDIUM,VERIFIED,False,True,True,False,False,False,False,False
USR23012,EKIYA HALDER,IAWYO7152J,4769,26/06/1964 11:06 PM,JALANDHAR,PUNJAB,,SELF EMPLOYED,21/06/2025,VERIFIED,LOW,V,False,False,False,True,False,False,False,False
USR71504,YUG HORA,XH0L16368X,670047609258,06/05/2005 11:22 PM,CHENNAI,TAMIL NADU,55316,GIG WORKER,,REJECTED,MEDIUM,REJECTED,False,False,False,False,True,True,False,False
17255,ANUSHA PANT,WRTOB 7644 E,0047,04/12/2007,MUMBAI,MAHARASHTRA,15314,GIG WORKER,03-03-2026,IN_PROGRESS,LOW,IN_PROGRESS,False,False,False,False,False,False,True,False
62706,GAURANG AGATE,DJASW0247S,035165572866,,JPR,RAJASTHAN,25.5k,GIG WORKER,04-22-2024,UNKNOWN,LOW,UNDER REVIEW,False,False,True,False,False,False,False,False
90492,AKSHAY MANNAN,KOBHD 1856 Z,5037473532052,23/06/1986,LDH,PUNJAB,42279,FREELANCER,23-Sep-2025,VERIFIED,LOW,V,False,False,False,False,False,False,False,False
USR24185,AMRUTA BORA,SOXKU0767H,743187560518,1994/09/07,AMRITSAR,PUNJAB,51720,FREELANCER,2025/05/26,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR13868,LABAN BOASE,KQPTO0245F,7972,1977-11-19 21:45:28,LUDHIANA,PUNJAB,"₹16,282",SELF EMPLOYED,12-05-2025,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
USR51147,AAHANA KAUR,HDLBY1947M,772035742333,07/12/1988,POONA,MAHARASHTRA,22287,SELF EMPLOYED,2024/04/09,PENDING,LOW,PENDING,False,False,False,False,False,False,True,False
USR23623,ZANSI VARGHESE,PUCNA8528C,5006392282979,1981/09/07,JALANDAR,PUNJAB,"INR 9,246",FARMER,,VERIFIED,LOW,V,False,False,False,False,True,False,False,False
USR80024,DEV KANDA,WUCLS3005K,,1977-12-15 20:44:34,JPR,RAJASTHAN,67466,FREELANCER,13-Sep-2024,VERIFIED,HIGH,V,False,True,False,False,False,False,False,True
USR88664,GAYATHRI SAGAR,LSZKD9074W,118179978026,1960-01-10 18:32:14,CHENNAI,TAMIL NADU,,SALARIED,12-14-2025,VERIFIED,LOW,V,False,False,False,True,False,False,False,False
USR48592,BHAVIKA RANDHAWA,IIUEM9016Z,8269,09-19-1992,JPR,RAJASTHAN,30.0k,SALARIED,22/01/2025,VERIFIED,LOW,VERIFIED,False,False,False,False,False,False,False,False
